,GOOGL,GOOG,META,EA,TTWO,LYV,TKO,PSKY,TTD,AMZN,TSLA,HD,YUM,EBAY,CCL,MGM,POOL,NCLH,WMT,COST,PG,KMB,CASY,EL,TAP,CAG,CPB,XOM,CVX,COP,PSX,OXY,OKE,CTRA,EXE,APA,BRK-B,JPM,V,FITB,XYZ,MSCI,IVZ,JKHY,FDS,LLY,JNJ,ABBV,BDX,A,RMD,HSIC,TECH,CRL,CAT,GEV,GE,FAST,CARR,ODFL,SWK,BLDR,AOS,NVDA,AAPL,MSFT,CIEN,MSI,TER,IT,SWKS,EPAM,LIN,NEM,FCX,DOW,PPG,LYB,BALL,AVY,MOS,WELL,PLD,EQIX,AVB,EQR,SBAC,FRT,BXP,ARE,NEE,CEG,SO,PCG,NRG,AEE,LNT,PNW,AES,GLD,SLV,CPER,USO,TLT,IEF,LQD,HYG,SPY,QQQ,035420,035720,017670,028260,000720,047040,005380,000270,012330,015760,033780,278470,034730,051910,267250,105560,032830,055550,207940,068270,0126Z0,034020,329180,267260,005930,000660,402340,373220,012450,010120,010130,005490,004020,069500
278470,0.02315892604091291,0.020677338472794765,0.01934471644886554,0.02875566881755128,0.0025610054052090624,-0.006981556323265972,-0.023140203133456792,-0.057100317464030534,0.012956947401199232,0.057553508545955305,0.051090960709397656,0.012925636883414707,-0.016346212026245404,0.004851641407605753,0.005819145989692163,-0.011604659995140137,-0.005937753401066852,0.004162323206129656,0.014930405310738243,0.02909532817824573,-0.00842647258632487,0.0064970345974130345,0.023934398926085964,0.011426073448381492,0.017311412116645705,0.06881783266833333,0.05714242108061846,0.032658055530249384,0.03184904313209947,0.027282851855560602,0.0522491903781275,0.04672312880750699,0.029954781816265912,0.08515603244876911,0.0009023223955132187,0.02687757773462048,0.026812698009724748,0.050831656527563995,0.021642306523782066,-0.019579856154190993,-0.0017701638024950862,-0.016068848467281023,0.024033590605417182,0.016234232160682854,0.006278186586901675,-0.040406007611851,-0.054235180580489324,-0.031231670388385098,-0.03786368261561554,-0.05394837195872825,-0.07864217865227591,0.038073816372063606,-0.03787820172895357,-0.04092221335497605,-0.014797134243215439,0.0035395227351233353,-0.025432649911834436,0.04290528002042397,0.02570460680007767,-0.011576093365308052,0.0009512207079352201,0.035476207833561584,0.004726098088892011,-0.0098797240108285,0.0681728316165859,0.040237567275721656,0.03635264922718958,-0.037358951019166566,-0.019763345258291383,-0.06492172826966226,0.010113982838592082,-0.07488790077743278,0.016990831904009983,-0.010769787338195311,0.036126237547067154,0.022890913572988923,0.026125523056917316,0.039122444538361945,0.02142683971835786,0.02443394639248378,0.04574039154412966,0.03954916732002378,0.007985104410837648,0.01817866692890752,0.0096564839884744,0.028661847073177916,0.005116042532648576,-0.00976392549395254,-0.0029345946797094064,-0.03562011285611993,0.006215261736890371,-0.05988098129052461,-0.01363693322261607,0.011750647001406751,-0.045020840547795954,-0.018016328258294977,0.0020248522786343267,0.025907893448722952,0.010957347852759583,-0.003842382723262396,0.0007687331645424266,0.034619799437730275,0.058835323665119545,-0.06282884295586563,-0.07318173877911675,-0.055914938898606825,-0.010390620108673195,0.0250120863206886,0.025219181691877528,0.10288952769997856,0.1579099761481976,0.09032346750759285,0.13106284434391835,0.13077710351368457,0.2114607176692666,0.13559836573674608,0.1471552657710634,0.09876951124095527,0.13640135762231997,0.07066481160748105,1.0,0.16177283385093075,0.15067535107358127,0.0821010302132429,0.12144408386276996,0.1294826489496531,0.12911040630662915,0.05783875627280439,0.13352321217058946,0.24747690932706928,0.1814050864672333,0.09794876827486634,0.22269293841300894,0.14566815149386142,0.1409914439934312,0.14452675073811475,0.07020208625017155,0.11032426409698255,0.1903329082711554,0.09873091330259974,0.13082351118894095,0.19557264635665367,0.22218555889432995
034730,0.03633005049689622,0.034309155838582316,0.03637057230962795,-0.01002776893638718,0.010652083844485235,0.06799609284655536,-0.0060504018142799425,0.01770984900236323,0.02961512061167562,0.041241323474859294,0.023989368097472798,0.03227321159234456,0.022713648593299374,0.05023022723812707,0.06981007524045707,0.09392596533525929,0.03690778320137455,0.06953617147886061,-0.03191784563933017,-0.035560099399433755,-0.040591232991800785,-0.01755307718426331,-0.01811959215742395,0.08262806356285694,0.000758896067943556,-0.022339216592080578,-0.04333348472476681,0.032420878485992434,0.034829273019005826,0.02806201135861509,0.03926829435347984,0.038090765826932944,0.04006574136684033,0.06537540731721311,0.054251729429139965,0.054521311233275443,0.0014901507130588433,0.04226427580520817,0.03379546063648775,0.04866748960242071,0.060081775155399246,0.02150213987438169,0.08973311265998153,-0.0184713500867226,-0.05154515950591984,-0.0030571831783353385,-0.054881410745846744,-0.021108595846291815,0.03450660985519133,0.031170510059352678,0.001707349964243628,-0.02078102487654257,0.029923861948172665,0.03214390301861526,0.08167325170863468,-0.020752994843122333,0.056573088308627444,0.027553310458006908,0.05866942330159353,0.018751125366987625,0.08305624022060637,0.048347410514080556,0.03552358248886935,0.03776713879735708,0.024356653070670236,0.011054014269381898,0.04075830403291329,0.021487287926073573,0.0925638799613977,-0.04304943750866034,0.037770653241635456,0.03621950327160989,0.022682585651532815,0.020156715849002013,0.08529384694420505,0.031272115858825215,0.03758458194097514,0.04739575172173559,0.029919974145023003,0.032406781359493465,0.06593972538758167,0.028455731851131427,0.09838077645925891,0.03847515660325958,0.03251147855111484,0.029744316351870657,0.03905858847123249,0.04699293174929029,0.08029338878559242,0.0455381225979551,0.01748353855465644,0.03493058880187837,-0.020472359986828566,0.03223413143324594,0.0038667320021099462,-0.00996963427089475,-0.018270789474101046,-0.017209392181092423,0.046155508640708776,0.04387602149418102,0.030370522543490493,0.06826577913875961,0.0399993716731758,-0.010422561969786297,-0.017521444682315073,-0.011526953793847352,0.015141606338552572,0.04406899823668273,0.04103938881467024,0.29417517257168685,0.32596836167259674,0.2938454924161858,0.5582802306178618,0.4181520685038134,0.38448198329024336,0.3691556931762543,0.3742395605262773,0.3782170993427182,0.31918295501509736,0.19152858714283208,0.16177283385093075,1.0,0.3498299700757207,0.4739785985482661,0.3782311537094528,0.46433623768566945,0.4253929515692512,0.24651357673553045,0.2609652315462222,0.4284069246401718,0.31168895619282905,0.2639790588205832,0.23139735241187834,0.43226317522190977,0.44382484938751043,0.5541389860976331,0.2559664342172088,0.16965592822435446,0.2852313220546699,0.2138936548414323,0.3441930873201341,0.3780925112704528,0.6378589127551719
051910,0.03071918908423573,0.031134331566099786,0.020996445538075524,0.053873510749651445,0.012916671298282239,0.01174264194878361,0.0002659694902252148,0.05676580961924237,0.04772713219928484,0.008068793790661043,0.017484811778746306,0.032589172988565424,0.04558568515388365,0.05192724798731416,0.0052855581786529675,0.06577137214147115,0.0378270713188344,0.01763263344371059,0.006452940237973781,0.008423684319510474,0.035973371089843706,0.01763896550972076,-0.0029155565454206285,0.08739304662237042,0.010361189864171696,-0.004343820710275273,-0.007923009251274461,0.06875832693630538,0.04619891781019777,0.04404228259399529,0.053344877206112744,0.02621775746671873,0.06355643602741613,0.06940887042048757,0.036067870601382564,0.05860216651176869,0.016097827882767222,0.03929531029468104,0.037209456984900316,0.020599471125330303,0.05424995606495675,0.06128359745634436,0.05428318772825854,0.0009759949271725746,0.0009081466410597714,0.003262301102994538,-0.03141140408333748,-0.046794977959611815,-0.0003903234347395879,0.043192614177207496,-0.03037650611251731,0.007742519643022922,0.055315763473593224,0.011160135595577735,0.04342591510130427,-0.07843829872498724,0.014959211804704657,0.011459211395498726,0.008714070684222575,0.0036181115710681045,0.03292418992448833,0.012861816743973886,0.01117752815371113,0.03783946786176394,0.043530351591760476,0.02494006219558187,0.013400462783037232,0.044149382502400074,0.053902123741242626,-0.02177679749763527,0.017949354359013868,0.027394807273342366,0.058507151642642787,0.022175577861863006,0.07391289139119674,0.009087469633830194,0.022000319552614268,0.02970090094504082,0.04416514213649898,0.07822438598670457,0.04527394654082873,0.01957210562221,0.03263266437953111,0.032154043998799134,0.028347298663965566,0.011196418780247507,0.0209500203672472,0.033513563918198486,0.030909899532856503,-0.007831017183032798,0.03820283706303599,0.028608585026329514,-0.008477122900191841,0.03116253801270626,-0.00829073816349597,0.017564016913296832,0.019206335386032617,-0.011208761362514329,0.0767820628458408,0.03795525090560684,0.06937613828644268,0.08400796269315,0.0702774821569724,-0.02132041847093206,-0.0432811342858288,-0.013500184261987737,0.0018175674007237564,0.03393833424767387,0.027815215293396124,0.26567954179773245,0.29369385231405143,0.12900077175705987,0.3302448806980732,0.2920114212132004,0.3341287642112655,0.36529422743395784,0.3494156177328421,0.31695949593892575,0.24107319451668324,0.08030031543713444,0.15067535107358127,0.3498299700757207,1.0,0.2673081194369482,0.24142518339774613,0.25150366787519335,0.21291764803442273,0.2263028042613584,0.2612447807693493,0.34389271487183287,0.2301779085165614,0.17330484908319815,0.18796430051659474,0.37602758617051757,0.2973108940956553,0.299152333145668,0.6360248173433041,0.08913591111474872,0.2170647495338172,0.21418751437168237,0.579930772914978,0.427415883245857,0.5388738807841706
267250,0.05039344754248717,0.049735546590291634,-0.011809918213436847,0.02089398745424485,-0.013395220628683466,0.035063053752545786,-0.010416677917534456,0.01529431967775527,0.011392680644519964,0.02350143412906218,0.016017593378759614,-0.003118745393843295,0.016278253027206688,0.02067127045167744,0.027641327410388307,0.04228583423454142,-0.020945901943683513,0.03613388411902091,-0.003079494031856506,-0.0009404153690185575,0.018116729451115015,-0.023293022993448025,0.01985538351692796,0.04803672511019156,0.02526503518312761,-0.01580531676596562,-0.00960479358239134,0.04388815960684578,0.020869515609973688,0.029617713973327894,0.05929778900248899,0.031786842905208154,0.04111612953317582,0.031339345403077555,0.06346230466559864,0.026672695466127837,-0.00013321491281293886,0.013106439886205046,0.015101524164775549,-0.0017092785708840235,0.003981880196153022,-0.018608188383316855,0.014887609488110734,0.004039735006885694,-0.042675650902202544,0.00961468090246035,-0.02049524078630302,-0.024642119766180214,0.0071896440121103945,-0.01876135677456901,-0.008620847250137146,-0.04612506489573298,-0.012779776955636507,-0.011361705879259273,0.079689289749985,-0.011121371518989051,0.05718957486119441,-0.005885093991081873,0.016775849828081144,-0.020596799492159767,0.014469581440726789,0.007774838825176171,-0.03026140780656228,0.02528740247906425,0.01792888588663757,0.013104461445230453,0.021097594890916074,0.002871081992923784,0.03494437704136841,-0.0495516129677427,-0.013257752168951684,0.024811363912993614,0.026226663479952762,0.03319303537012951,0.06914800287486908,0.027919721782198367,0.0037007404419597788,0.06500135321254431,-0.011417231290049486,0.035072590160221004,0.060638436254083085,0.02679281962121178,0.034783677136550215,0.02195382991415661,-0.021604034171735086,-0.026485451756101345,-0.002480763365447374,0.02386050229513167,0.03982320737628762,-0.00808715195539866,0.008634491548989112,0.007054440424489016,0.0024975648508889425,0.03334277468693561,-0.0013250761261601374,0.019358297079332294,0.011117759382753965,3.1494564624555024e-05,-0.013788998009757504,0.05296163157333963,0.06978609981732707,0.0675908248722908,0.0589696765178043,-0.04232957778235799,-0.041496427066710535,-0.03915837999445189,-0.01657064906853949,0.028169350357460824,0.025211248307510675,0.16622307627659605,0.17548075160381543,0.2214406350192139,0.42779882605093805,0.4054930339043783,0.300756124303184,0.3024439353305436,0.2710711087888525,0.3139769205049323,0.27132556574272404,0.1825209897003231,0.0821010302132429,0.4739785985482661,0.2673081194369482,1.0,0.33923804033787996,0.36594076837444633,0.396174268110912,0.13925832701147386,0.14134399064989872,0.3044425109373341,0.28594582469628843,0.41909701656023873,0.29926565184247067,0.2787148668082442,0.253670068922971,0.3533472682171014,0.17112792078477126,0.233469090521332,0.3012130433555888,0.19757751593646133,0.29395791220137474,0.37346285352417713,0.461502837283651
105560,0.06275665103063352,0.06369910477246296,0.037166223836574044,0.05126531895465407,0.01132860444920403,0.05245887168516695,0.04548634659975483,-0.009685000580384193,0.02713062515195069,0.04128517517146686,-0.014572206011975552,0.026557966977744363,-0.0076057654088926355,0.03763414553318321,0.053721878439560326,0.06508772210786803,0.025716987198481367,0.038782041350304775,0.00912886949909797,0.0005527173221718509,-0.004165591134613824,0.007388996309853266,-0.01567140947915463,0.05980246040380014,0.004739301380656227,0.03454203058448065,0.02221652854395544,0.03604219704681796,0.0357095084048759,0.039522423657004487,0.05593527682378635,0.04234291090990557,0.06252789054698105,0.05537006399359394,0.05698758746866041,0.06362684926885895,0.04571067747640062,0.07578346357726885,0.0583649908196473,0.05387864935506578,0.014326958956587671,-0.007953873378819238,0.0497819475440364,-0.0036107799862445966,-0.0352862672010433,0.018044600698961303,-0.049073567334556006,-0.014105377826035525,0.047817285389664003,0.02601908976741565,0.03134287569481078,0.0412083784236364,0.0042051409787138595,-0.005439010931480409,0.09473730879711043,0.019884051858018028,0.06663713802214881,0.04353459815242546,0.09427237722494232,0.025731420860492012,0.08581139096791567,0.04237574820729228,0.026480932414000326,0.04495092272954315,0.015167995825859983,0.028637458969839436,0.05699086221629817,0.019408477415020126,0.08455419367438015,-0.04493374694894455,0.08969094367530304,0.005449255290450287,0.03835049785854447,0.05420048132329438,0.08671502767028508,0.07150762912423239,0.0381855143083011,0.07622015294652128,0.045886449381171,0.0546992747413879,0.06325726191070387,0.021804185260837706,0.07343349762250916,0.03647855083720596,0.029020433458848336,0.03283074344265005,0.026953179599660745,0.054637048735513546,0.04819037152346571,0.018979079844882084,-0.00021419885643288858,0.040396249032116936,0.0052877725177985615,0.0464405760602111,0.0317537580215598,0.00283824083382685,0.0172323647987764,0.011174243310287562,-0.005999242531139917,0.059455350852050774,0.053400776192541834,0.07125515599678547,0.02489805221287551,-0.045778271692066164,-0.03914333922259163,-0.012211092085237098,0.027765678363771036,0.060623332501564826,0.051965646752856406,0.23856948903719105,0.22895541903889274,0.251673444681412,0.3852162176092462,0.3062512252015024,0.3182221346616947,0.3121157410531251,0.33361608966126155,0.3446758471525634,0.2649807142725959,0.23939744320258968,0.12144408386276996,0.3782311537094528,0.24142518339774613,0.33923804033787996,1.0,0.47602273268068,0.7782458492796428,0.1828223111721986,0.22009797241626425,0.26860229669699864,0.23588657526044957,0.178350464860292,0.1659246624283309,0.30217921812669457,0.2784802908972919,0.35455430926622766,0.1619523047396918,0.11153264467400197,0.18232858512817038,0.18035998114844912,0.3104383553611639,0.3309851524746936,0.49779184700397955
032830,0.017485035243966014,0.015278513744259484,-0.010456281251754676,0.03511630181149252,0.0028456870398845973,0.05675516214542638,0.008520691624852757,-0.009512138271672443,0.008946314659217101,0.028022412009027116,-0.012298266655792927,-0.001508073068638052,0.011397411604901308,0.042832649231979734,0.03654271337057343,0.03547960164280899,-0.009646430179001129,0.034961668416406494,-0.04099226024243679,-0.024296385663068045,0.0017010392107611567,0.0048807355480221725,0.03157390060100569,0.0012814330184134904,-0.013827316128609693,-0.020941253132472026,-0.009973168314389252,0.0043720304731625186,-0.011001030368201542,-0.01073051839914,0.016051905116011574,-0.010988727333542362,0.022790910709586866,0.0072989781063118216,0.04455857310389597,-0.003075394291384027,0.025016275115807302,0.037320780374459676,0.04108912296726067,0.005791432262622371,0.04512577987095512,-0.006523268251017152,0.03452622721748801,-0.006888445216298625,-0.010029379135032861,-0.007517091182751661,-0.03313235411315962,0.012075486507175716,0.038284729778944045,0.0217132622964944,-0.0024043182065920576,0.0102917869174079,0.009925449986928144,-0.01655438246200091,0.03341297917622974,-0.006298830530787489,0.03276110458882001,0.02548591048246645,0.02679828422587222,0.004234942242852545,-0.00815095749228748,0.012722825848683192,0.030053092278552945,0.009854302760285712,-0.023087439617315623,0.007155332060264412,0.01986898810737805,0.04575434457101934,0.03397205642360817,-0.048935609100424986,-0.005131342452112717,0.006112519707454262,0.04086356593631733,0.07756559164153606,0.05376608087784659,0.0036621717187152476,0.003956353651164138,0.030404658840646866,-0.007391190420331142,0.03046414993880651,0.028670898593776695,0.02158956302826731,0.03374022243855491,0.04531961224922337,0.02654296070601167,0.028812687471168264,-0.0050757391608764945,0.022358678997233476,0.009348470171794764,-0.02135160798858777,-0.0015716349292471238,0.015569728843944506,-0.0011619078971975554,0.008321111999311707,-0.0307098239738885,0.010283009831303055,0.01683051712562012,-0.011632811260926464,-0.022941642976612876,0.1184738658488657,0.11493205327072414,0.03540888241082209,0.00504558095873963,-0.03161518721371632,-0.015309316965783571,-0.024024183149625337,-0.005020723376731774,0.015925384020969713,0.01143150867056491,0.22187625387624957,0.19584601075201327,0.2823435157842236,0.5643088821999309,0.33620787190212187,0.3657985498306373,0.3404435803174648,0.33533906611382086,0.33874951649323237,0.3134292560911816,0.2895384854722863,0.1294826489496531,0.46433623768566945,0.25150366787519335,0.36594076837444633,0.47602273268068,1.0,0.500899758825683,0.16176067281453124,0.2212515057208443,0.3516557274254004,0.2497690927776377,0.19707175295876667,0.14513751312378467,0.3496023687369231,0.2864369513438265,0.38226724821982405,0.1318372882979976,0.09452846510146948,0.17952346760317997,0.23667141023498434,0.22530387463451534,0.2790169575439862,0.4927935578449105
055550,0.040923505819102375,0.03870359420760429,0.044214507718241036,0.038359840569463025,0.019670597393342842,0.050113560385618816,0.029466790126754277,-0.004734525615997246,0.0228205672487374,0.043238854478316366,-0.005856437886437746,0.010083124525480637,0.016982129847023325,0.049499544155499266,0.05132675921854625,0.07390993072279099,0.022465715424715874,0.042796790286398795,-0.0028687749955766135,-0.021362477100640587,0.010627153047671813,-0.0009781654296516997,0.015920054219753354,0.07338228323823867,0.011741088394386225,0.05074558407344422,0.038494669921196205,0.03481314610524969,0.026348733043831556,0.02027449706781137,0.050647905773431624,0.03274385165194504,0.01274123220866644,0.02060526522597863,0.03066284442569299,0.039519689042470364,0.03607233367479439,0.059335057644055396,0.04341733319649422,0.04918012329795477,0.013844981516939112,-0.026117855149299214,0.05474441042781746,-0.014822770987820411,-0.04773796905595496,-0.015217867396401127,-0.023146334197348857,-0.00015216339361641824,0.05553671773955527,0.04345659845311688,0.0030601312933360774,0.0018036355805091772,0.01943836190229817,0.0075540156450718595,0.0734660824065943,-0.014083064826520948,0.0294077628271813,0.03261590721813867,0.07102558488551837,0.011533238227700514,0.05180432898870957,0.04436027922781345,0.03532703529069305,0.01617168039684671,-0.0021871249129507965,0.015008874182473642,0.04127319433237892,0.02619112026644317,0.05225108403491467,-0.06023150812820635,0.05809833992809039,0.02779391480884068,0.023413092518909294,0.06527977417794634,0.08526312569017583,0.05857868626677845,0.055536170881400046,0.05850331801076437,0.05420299792244984,0.06470664259916899,0.058530784007495604,0.004631260317909188,0.06810887316835952,0.02185022213942414,-0.0028670502823882416,0.00558027301015087,0.012026435593952623,0.04039290277044511,0.04256514788298766,0.011095531430610829,-0.021569309815422388,-0.027239761529110482,-0.023448078713592373,0.012272917324192582,-0.0061976263890990875,-0.030852631501976282,-0.015305644605105646,-0.005637121178203022,-0.046281806780129095,0.0536063433725232,0.04154252826004829,0.06410539082366906,0.01966407841987692,-0.03344115349786002,-0.02202602732941834,-0.011359303079989936,0.01623590097493122,0.03818311089753402,0.029960057357559876,0.26600384207559985,0.22563844871457175,0.2894370073951265,0.4541798737547968,0.3277082759273939,0.3736810546995619,0.29811800567370667,0.31909475714084157,0.3362055994355688,0.26819524296671127,0.2590576468230214,0.12911040630662915,0.4253929515692512,0.21291764803442273,0.396174268110912,0.7782458492796428,0.500899758825683,1.0,0.18774475769416438,0.2182868081312453,0.20051294298913028,0.2769019974454816,0.21049047050416195,0.16109552537233687,0.3143557287562186,0.2875596018056165,0.37279477870737504,0.15530337926975332,0.10147840392966283,0.1891281450843101,0.17496419783301254,0.2889386606127756,0.34375042103841336,0.5096567519517593
207940,0.04585228446130023,0.04919764762013469,0.01339714630391365,-0.010621127936030093,0.009304545371481218,0.03463403281033606,0.01609100510780763,0.03539736090039494,0.016401387815680422,0.0018102466013832739,0.02149584082893381,-0.02841750805857334,0.022133097927860425,0.01304240177682765,0.010393138814366269,0.008665190398875372,0.016303378017510563,0.01828550437906158,-0.00917804433192835,-0.00014298742271180015,0.02978191133022583,0.039771271824253766,0.0023600637311311664,0.032049047839091245,0.010439120787451165,0.017614232083663844,0.011959352454235342,-0.03280765699928105,-0.03027914790061402,-0.0404288637514802,-0.035272037792910015,-0.055263088706409225,-0.028285740295271755,0.004512791433864246,-0.013314135259944253,-0.0031905764858627668,0.028356165643887692,0.02658013899818982,0.03585559283040659,0.005879889804727658,0.025960445072456168,0.03690590203632537,0.004191716463012308,0.05220935804636372,0.00829860097637183,0.023036946528668875,0.013484937646595791,-0.016183729736777206,0.04497880620051046,0.004565455849411806,0.012835780723992803,-0.021198468141702766,0.04004460791874332,0.02941263101607071,-0.0005956753892244384,-0.07013917665850246,0.012793315202126856,0.05244009231506238,-0.010263379235082845,0.02103361563189538,0.005546586311288213,-0.025550358575320644,-0.023909597187196194,-0.011812554479943617,0.003556223349168098,0.019567247201070406,-0.035718994014806285,0.020046958614726086,0.02539624497761102,0.0007834222228352006,0.004310083481541684,0.019395076902565315,0.023318229671665767,0.061319218417020364,0.011880506801588786,-0.0076075961926823305,0.0016375364173373162,0.0001769492297173017,0.052415134318288634,0.011847568232035538,0.04419962411357595,0.04345083762717375,0.06722147470177524,0.060037533647061735,0.03070724243392866,0.0231250150568386,0.058311965970119936,0.04043023855743523,0.02302127528887239,0.024709182159128953,0.03814187347902007,0.0016732608829979855,0.039733485028426906,0.025691993339413934,-0.03801540736071221,0.04728219369828656,0.04701280818101642,0.03426256781377397,-0.004932418299517532,0.05431991052931568,0.0170618428437255,0.026017870190863823,-0.03064187185983459,-0.013267304039165092,0.005742873245307714,-0.00037521287513589006,0.011869818982703487,0.009525878527848025,0.01513930340325894,0.21771773293356736,0.2544398049826546,0.1621970551398607,0.3149397172317021,0.1731487351831933,0.18493252717682196,0.20765219669363577,0.2119174105894172,0.1884037831071147,0.15720124000600583,0.099599281126678,0.05783875627280439,0.24651357673553045,0.2263028042613584,0.13925832701147386,0.1828223111721986,0.16176067281453124,0.18774475769416438,1.0,0.4476568881265717,0.5429536095961964,0.15772924163202687,0.16010726674435397,0.15503532702762765,0.2495830000055479,0.2149473533464059,0.21374058440195576,0.1762433223892218,0.10402268490794085,0.13923053514531658,0.14676905431315176,0.17615471667229063,0.18218794498672236,0.36579379514665067
068270,-0.01983589381947915,-0.017423758475329815,-0.032607185310461945,-0.03403567683527174,-0.04429062019965212,0.02059495112814229,0.002736846474978506,0.01048573491694198,-0.01646311086767512,-0.010982537398063957,-0.03243966130720831,0.007869487656485619,-0.0078117603569707586,0.019504738396900707,-0.004159973856982348,0.02828956732908765,0.006939550025133046,-0.0020485329289445667,-0.0009889611013827039,-0.03353686376650398,-0.002785987940016235,0.028574817765148603,-0.017907048224968393,0.010769352757740573,0.008930164951764427,0.024251006860990527,0.019176631407858327,0.011941310916773763,-0.015194556786738417,-0.016013663544661248,-0.011884962956541094,-0.021719166532599362,0.010038466707166453,0.0035236908543786324,-0.005513319642220186,0.002034615829287957,0.005346882536166381,0.02435774130719859,0.001816763504011682,0.008970531828504196,0.019282560103704324,-0.014265368901679832,0.006292110527200593,-0.013568786445680419,-0.034884621654115204,0.009570843342154817,0.022591273077592972,0.009372347840097219,-0.0038337174707964976,0.010721389196769357,0.002879260376183074,0.010542599058799437,0.015403427969274266,0.006331115570415397,0.016531761503173776,-0.05284874380082269,0.010685086999496747,0.026869876671179644,0.04114526608351384,0.0019501370503242825,0.031070543158274677,-0.0010011725650333919,0.009994523175345873,-0.041715848950734505,-0.01898838136241237,-0.0293094958813688,-0.01523018021504473,0.005122333613846642,-0.0029435023864228544,-0.047571793911357636,-0.043374353043902,-0.02835203547264322,-0.0038506227665735444,0.03470444081981916,0.020593442663354444,0.018732442985021747,0.041733438863141153,0.028132330418653595,0.03322557341082191,0.010657062543249479,0.02484929272854533,0.04354669665315064,0.04959003570117746,0.03757606706658725,0.014749017885031763,0.007880821214266465,0.017886122133183847,0.02840723934099011,0.015811145850360243,-0.0011974848193761084,0.04565680397879657,0.002070052696675753,0.01787096530926671,0.040173657966327235,-0.003228187784985689,0.04562879444017312,0.04040256764842181,0.032389904627066424,0.03141031185895409,0.05996474722238307,0.03063357054459225,0.013561668867252043,0.0036335265206684244,-0.011176966054302837,0.006545496425852155,-0.01997311086504777,-0.016029107486894123,-0.015120809420162482,-0.028756388491306364,0.33613877799277475,0.3605101419466237,0.18460104768478186,0.2973725923161933,0.21373304484616404,0.2144372732450011,0.23300956980884918,0.22720780106746524,0.21892834059171695,0.20959624049351078,0.15438426115204668,0.13352321217058946,0.2609652315462222,0.2612447807693493,0.14134399064989872,0.22009797241626425,0.2212515057208443,0.2182868081312453,0.4476568881265717,1.0,0.3074309715458035,0.16602754768973157,0.12279639030202419,0.12835530966018754,0.30234163756890786,0.24267199218561852,0.257020812816366,0.21144128731497383,0.0897319971723803,0.12828488569606322,0.1101043303634315,0.22852786951317067,0.24108316304641272,0.43285892356623984
0126Z0,0.003919963264757637,-0.005884502816586869,-0.07542852047173548,-0.05642899690186729,0.05751055410694593,-0.0230499626973404,-0.06157656992191981,-0.013986365600483558,-0.015002945705121116,-0.12293056679396942,0.20449292091617685,-0.14391084526830447,-0.013337416758656653,-0.1341457146557104,-0.08263568207026212,-0.08723077731570479,-0.11575395079440713,-0.030225615956929554,-0.07856063884470911,-0.17093813940771643,0.04599220389894403,0.11536302839003046,-0.20612942560929773,0.0841838030584098,-0.07146397027216016,-0.046095075732759894,-0.0006287833384619537,0.012268055965092138,-0.06811837596466366,-0.036559001719420316,-0.06694100786862266,-0.048457758862314924,-0.030183552269669636,0.08687953904197766,0.02250828973767267,0.020514116338736923,-0.07395760131279967,-0.1379289622853464,-0.09748906300611104,-0.16159116335613524,-0.02707997024530619,-0.0923526567633738,-0.04210237918134828,-0.0992106451458094,-0.07619565388788635,-0.06316873965400255,-0.05636746382419267,-0.010824261899814822,-0.04428113210670598,-0.15755263361506414,-0.14099381607398298,-0.00992262231026396,-0.15199919401995882,0.003289182511834146,-0.06047360828039523,0.035658847039213196,0.05336285222671892,0.03312628603502265,-0.09068378138283333,-0.04883634935599235,-0.15440730549363696,-0.13470774462798116,-0.06042100883231865,0.023395814312781187,-0.0007827114424041935,-0.0062978567221790085,-0.11123080773479511,-0.09646004306510321,0.041735886314407535,-0.04342957150142312,0.0229137326642727,-0.04388060603628292,0.19100809232232183,0.057934246265971566,0.047807375415631286,-0.11926484466185033,-0.035886642002007425,-0.1581149883574794,0.06126188802674,0.010112997834000235,0.027133988377580243,-0.05783337433221478,-0.03953653820866055,0.0042944795107768535,-0.0303151686375107,-0.028892805178803847,-0.039556198600143117,-0.06968149168886005,-0.06107752168392802,-0.20291797201104692,-0.044878983242292086,0.08347684640084352,-0.056715406319297196,0.058716694702512354,0.10407949720875793,-0.051287269329211536,-0.06002699417482881,-0.06416965850759801,-0.009770144326019607,0.060720655185013,0.058358240238619054,-0.037960593155013655,-0.07602055399789537,-0.053566259616671864,-0.05683515964041186,-0.1369255895137495,-0.18095458802986975,-0.06914347621383782,-0.040689344470705484,0.36213144916201434,0.40029101753216234,0.2300953497903047,0.4063002109621678,0.30717761729528553,0.3111222674164659,0.25754943973841954,0.3203292523065253,0.3308503594728291,0.2056889143483645,0.3194404038163889,0.24747690932706928,0.4284069246401718,0.34389271487183287,0.3044425109373341,0.26860229669699864,0.3516557274254004,0.20051294298913028,0.5429536095961964,0.3074309715458035,1.0,0.36161146049567466,0.277503712700149,0.3593431419521304,0.3220671522424335,0.33089862633430106,0.3046375582161698,0.21865227295975995,0.10784557630822483,0.29017939478794624,0.2818838918876818,0.3296863524310821,0.30109136989124086,0.40635735001296047
